,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
10,10.0,1.0,1.0,1.0,1.0,1.0,1.16,1.0,1.0,1.25,1.0,1.0,1.08,1.0,2.0,1.05,1.0,1.0,1.0,1.0,1.03,2.0,1.84,2.0,2.0,2.0,2.0,2.0,2.0,2.82,2.0,2.0,2.0,1.42,2.08,2.0,2.0,1.93,2.0,2.0,2.0,3.0,2.96,3.0,2.97,3.0,3.0,3.0,3.0,3.06,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.83,4.0,4.0,4.0,4.11,4.0,4.01,4.0,4.0,4.0,4.0,4.08,4.0,4.0,4.0,4.0,3.89,4.0,4.0,3.99,5.0,5.0,5.0,5.0,5.0,4.94,5.0,5.0,5.0,5.0,5.01,5.0,5.0,4.97,5.1,5.0,5.0,4.98,5.0,5.0,6.0,5.82,6.0,5.85,6.0,5.9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.03,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.08,7.14,7.0,7.0,7.0,7.0,7.0,7.27,7.0,7.04,7.0,7.0,7.0,7.0,7.0,7.64,7.0,7.0,8.0,7.96,8.0,8.0,8.0,8.09,8.0,8.0,7.92,8.0,8.0,8.0,8.0,8.0,8.0,8.11,8.09,8.0,8.03,8.0,9.0,9.0,9.0,8.96,8.91,8.98,9.0,9.0,9.0,8.99,9.0,9.0,9.0,9.08,9.0,8.85,9.0,9.0,9.0,9.0,10.0,10.0,9.54,10.0,10.0,9.97,10.0,9.94,10.0,9.0,9.94,10.0,9.97,10.0,8.0,9.88,10.0,10.0,10.0,8.0
11,11.0,1.0,1.0,1.0,1.0,1.1,1.01,1.0,1.01,1.0,1.2,1.0,2.0,1.03,1.0,1.0,1.0,1.32,1.0,1.0,1.04,2.0,2.0,2.0,2.11,2.0,2.0,2.0,2.0,2.03,2.0,2.0,2.0,4.0,2.0,2.0,2.12,2.0,2.0,2.0,2.0,3.0,2.96,3.0,2.97,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.03,3.0,3.0,3.0,4.0,3.83,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.46,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.11,3.99,4.0,4.9,5.0,5.0,5.16,5.0,4.94,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.0,5.0,5.0,5.0,6.0,5.82,5.82,6.0,6.0,5.89,6.0,6.0,5.71,6.0,6.0,5.68,5.93,6.0,6.0,6.0,6.0,5.93,6.01,6.0,7.0,7.05,7.08,7.0,7.0,7.0,6.97,7.0,7.0,7.0,7.0,7.0,7.0,7.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.04,8.11,8.0,8.0,8.03,7.97,9.0,8.9,9.0,8.96,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.08,9.0,9.0,8.82,9.0,9.0,8.84,8.95,10.0,10.0,10.0,10.0,10.0,9.95,10.0,10.0,10.0,9.94,10.0,10.0,9.95,9.6,10.0,9.96,9.83,9.99,10.0
12,12.0,1.0,1.0,1.02,1.0,1.1,1.0,1.09,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.39,1.0,1.0,1.0,1.0,1.01,1.85,2.0,2.0,2.0,2.0,2.25,2.0,2.9,2.0,2.05,2.0,2.0,2.0,2.14,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.21,2.0,3.06,3.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.18,3.0,3.0,3.07,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.65,4.0,4.38,4.0,4.0,4.0,4.0,3.99,4.0,4.0,4.0,4.0,4.0,5.0,5.03,5.0,5.0,5.0,5.0,3.0,5.15,5.0,3.0,5.0,5.0,5.0,5.0,5.11,5.02,5.0,5.0,5.0,6.0,6.0,6.0,6.14,6.0,6.0,5.9,6.0,6.0,5.77,6.0,6.0,5.93,6.0,5.99,6.0,7.0,6.0,6.01,6.0,6.01,7.0,7.08,7.14,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.64,7.0,6.98,8.0,8.0,8.0,8.0,7.91,8.09,8.0,7.9,7.92,8.0,8.0,8.0,7.92,8.0,8.0,8.11,8.09,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.04,7.0,8.65,9.0,7.0,8.92,9.0,7.0,8.82,9.0,9.0,9.03,8.77,9.0,10.0,9.91,9.53,10.0,10.0,10.0,10.0,10.0,10.0,9.54,9.94,10.0,10.0,9.95,9.6,10.0,9.96,10.0,10.0,10.0
13,13.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.01,1.0,1.0,1.0,3.0,1.0,1.13,1.04,1.0,1.6,1.21,1.0,1.0,2.0,1.85,2.0,2.11,2.0,4.0,2.0,2.0,2.02,1.78,2.1,2.0,2.0,1.0,2.0,2.0,2.0,2.07,2.0,2.0,3.0,3.0,2.98,3.0,3.0,2.95,3.21,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.99,4.51,4.0,4.01,4.0,3.0,4.02,4.0,4.0,4.0,4.0,3.87,4.0,4.0,3.91,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.01,5.0,5.0,4.09,4.98,5.0,5.0,5.0,5.0,5.0,5.0,5.77,5.83,6.0,6.0,6.0,6.0,6.0,5.73,5.77,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.03,7.08,7.14,7.0,7.0,6.97,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.05,6.85,6.0,7.0,7.0,8.0,8.0,7.0,7.9,7.0,8.12,7.87,7.9,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.1,8.0,8.0,7.97,9.0,9.0,9.0,8.96,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.08,9.0,8.0,9.0,9.0,9.0,8.84,8.95,9.9,10.0,10.0,10.0,10.0,9.95,10.0,10.0,10.0,10.0,9.86,10.0,10.0,9.6,10.0,10.0,9.83,10.0,10.0
14,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.34,1.0,1.0,1.0,1.04,2.0,2.0,1.96,2.0,2.03,2.0,2.28,2.0,2.0,2.0,2.02,2.0,3.0,2.0,2.0,2.0,1.93,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.07,3.0,5.0,2.94,3.0,4.0,4.0,4.0,3.99,4.0,4.14,4.01,4.02,4.0,4.0,4.0,3.93,4.08,4.0,4.01,6.0,4.0,4.0,4.0,4.0,4.0,4.88,5.0,5.08,5.16,5.0,4.94,5.0,5.13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.81,5.0,5.0,5.0,6.0,5.83,6.0,6.0,6.0,6.0,6.0,6.0,5.77,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.9,6.0,6.0,7.0,7.0,7.07,7.0,7.0,7.0,7.0,7.0,7.0,7.29,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.64,7.04,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.93,9.0,9.0,8.99,9.0,9.0,8.98,9.0,8.81,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.94,9.0,9.0,8.77,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,9.95,10.0,9.53,10.0,9.86,10.0,10.0,10.0,9.9,9.95,10.0,10.0,10.0
15,15.0,56.56,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.14,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.21,1.0,1.04,1.64,1.84,2.0,2.11,2.04,2.0,1.0,2.0,2.0,1.78,2.0,2.0,2.0,2.0,2.0,2.0,1.93,2.07,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.07,3.0,3.0,3.0,3.0,3.0,3.07,3.03,3.0,2.86,3.16,4.0,4.0,4.0,4.0,6.0,2.0,4.0,4.02,4.66,4.0,2.0,4.0,4.0,4.0,3.85,4.0,4.0,4.0,4.11,4.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.13,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.99,5.0,4.98,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.93,6.08,6.03,5.98,6.0,6.0,6.0,6.0,6.01,7.0,7.0,7.14,7.0,7.0,7.0,7.0,7.0,7.29,7.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,7.04,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,6.0,7.91,8.0,8.0,8.0,8.0,8.11,8.09,8.0,8.03,10.0,9.0,8.9,8.99,9.0,9.0,9.0,9.04,9.0,8.66,9.0,9.0,8.92,9.0,9.0,9.0,8.94,8.88,9.02,8.77,8.85,10.0,10.0,9.57,10.0,10.0,10.0,9.95,9.95,10.0,9.53,10.0,9.86,8.0,9.95,10.0,10.0,10.0,10.0,10.0,10.0
16,16.0,56.5,2.0,1.0,1.0,1.0,1.0,1.0,1.01,1.26,1.0,1.21,1.0,1.0,1.13,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.04,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.38,2.0,3.0,2.12,2.0,2.0,2.0,2.0,3.0,2.95,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.07,3.01,3.0,3.0,3.0,4.0,3.08,3.0,3.0,3.0,3.0,3.08,4.0,4.0,3.99,4.5,4.0,3.99,4.0,4.66,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,3.91,4.0,4.01,3.0,5.0,5.0,7.0,5.15,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.81,5.0,5.74,6.0,6.0,6.0,6.13,7.0,5.85,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.91,6.0,6.0,6.01,7.0,7.07,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.05,7.0,7.0,7.0,7.0,6.81,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.91,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.04,8.11,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.94,8.99,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.94,9.0,9.0,8.77,9.0,10.0,9.9,9.57,10.0,10.0,9.91,10.0,10.0,9.99,10.0,10.0,10.0,9.99,10.0,10.0,10.0,10.0,10.0,10.0,10.0
17,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.14,1.01,1.0,2.0,2.0,2.0,2.0,2.0,2.36,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.94,2.0,2.0,2.13,2.0,2.94,3.22,3.0,2.0,3.0,3.0,3.0,3.07,3.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.08,3.92,4.0,4.0,4.0,4.0,4.0,4.02,4.0,4.0,4.38,6.0,4.0,4.0,3.9,4.0,4.0,3.91,4.0,4.01,5.0,5.0,5.0,5.0,4.0,5.03,5.0,4.0,5.0,5.01,5.0,5.0,5.0,7.0,4.99,5.0,5.01,5.0,4.98,6.0,5.04,6.0,6.0,6.0,6.0,6.0,5.95,6.0,6.0,6.0,6.0,6.0,5.92,6.0,5.99,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.14,7.0,6.99,6.97,7.0,9.0,7.0,8.0,7.05,7.0,7.26,7.0,7.0,6.81,8.0,7.0,6.99,8.0,8.0,8.0,8.0,8.0,8.0,7.87,6.0,8.0,8.05,7.91,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,9.0,9.0,8.98,8.94,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.02,9.0,9.0,8.9,10.0,10.0,10.0,10.0,10.0,10.0,9.95,9.99,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.95,9.84,10.0,10.0
18,18.0,1.0,1.0,1.0,1.0,1.1,1.38,1.0,3.0,1.26,1.0,1.0,1.12,1.0,1.0,1.0,1.0,1.0,1.14,1.01,1.04,2.0,1.84,2.0,2.0,2.04,2.0,2.0,2.0,2.0,2.0,2.12,2.0,2.0,2.08,2.13,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.97,3.0,2.92,3.0,3.0,3.0,3.0,3.0,3.07,3.0,3.0,3.0,3.08,3.03,3.0,3.0,3.16,4.0,4.0,4.0,3.99,4.5,4.0,3.99,4.02,4.0,4.0,6.0,3.99,4.0,4.0,4.0,4.0,4.0,4.0,4.12,4.0,5.0,5.0,5.03,5.0,5.15,5.0,5.0,4.9,5.0,5.0,5.0,5.0,5.0,5.0,4.99,5.0,3.0,7.0,5.0,5.0,5.04,6.0,6.0,6.0,6.0,6.0,5.95,6.0,5.72,5.78,6.02,4.0,6.0,6.0,6.0,6.0,6.0,5.91,6.0,6.0,7.0,9.0,7.0,7.0,6.99,7.0,7.0,7.0,7.0,7.0,7.0,7.04,6.92,7.26,7.02,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.03,7.9,8.0,8.14,8.0,8.0,7.93,8.0,8.0,8.0,8.0,8.0,8.04,8.0,8.0,8.01,8.0,7.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,8.82,8.66,9.0,9.0,9.0,9.0,9.08,9.0,8.94,9.0,9.0,8.77,9.0,10.0,10.0,8.0,10.0,10.0,9.96,10.0,10.0,9.99,9.56,10.0,9.86,10.0,9.95,9.6,10.0,10.0,10.0,9.98,10.0
19,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,2.0,1.0,1.21,1.0,1.04,1.13,1.0,1.0,1.0,1.14,1.0,1.04,2.0,1.84,1.96,2.11,2.0,2.0,2.0,2.01,2.0,1.76,2.0,2.0,2.0,2.0,2.0,2.12,1.94,2.0,2.0,2.0,2.0,2.92,3.0,2.97,3.0,3.0,3.0,3.0,3.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.91,3.16,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.02,4.0,5.0,4.0,4.0,4.09,4.0,3.9,3.99,4.0,3.91,4.09,4.0,5.0,5.0,5.0,5.08,5.15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.01,5.0,4.0,5.23,6.0,6.0,6.0,6.0,6.0,5.85,6.0,6.0,6.0,5.78,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.23,7.04,7.0,7.0,7.0,7.0,7.0,6.81,7.0,9.0,7.0,6.92,7.97,8.03,8.0,7.91,8.0,8.0,7.9,8.0,8.0,7.91,8.0,7.92,8.0,8.0,8.11,8.0,10.0,8.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,8.99,9.0,9.0,9.01,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.89,10.0,10.0,10.0,10.0,9.95,9.95,10.0,9.56,10.0,10.0,10.0,9.95,9.59,10.0,9.95,9.84,9.98,10.0
20,20.0,56.35,7.85,1.96,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.04,3.0,2.0,1.84,1.96,2.0,2.0,2.0,2.0,2.0,2.52,1.79,2.0,2.0,1.86,2.0,2.13,2.0,2.0,2.08,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.07,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.19,3.0,3.0,3.08,3.69,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.99,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.08,4.0,6.0,4.95,5.0,5.12,5.01,5.0,5.0,5.0,5.0,5.01,5.0,5.05,4.82,5.0,5.0,6.0,6.0,5.0,6.16,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.71,5.95,6.08,6.0,4.0,6.0,5.91,5.98,6.0,7.0,7.0,7.03,7.14,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.63,7.0,7.0,7.01,9.0,8.0,8.0,8.0,8.11,8.0,7.94,8.0,8.0,8.0,7.99,8.0,8.0,8.0,8.0,8.1,8.0,8.0,8.0,9.0,8.9,9.0,9.0,9.0,8.99,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,8.94,8.83,9.0,9.0,9.0,10.0,9.89,10.0,9.93,10.0,9.9,10.0,9.92,10.0,9.56,9.89,10.0,10.0,9.95,10.0,9.94,10.0,9.84,10.0,10.0
21,21.0,1.0,1.0,1.0,1.0,1.19,2.0,1.08,1.0,1.0,1.0,1.0,1.09,1.0,1.0,1.0,1.0,1.29,1.0,1.0,1.0,2.0,2.0,2.0,2.11,2.0,2.36,2.0,2.01,2.52,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.08,2.0,2.02,3.0,2.92,3.21,2.98,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.08,3.0,3.0,3.0,3.0,4.0,3.69,4.0,3.99,4.0,4.16,3.99,4.0,4.0,3.0,4.0,4.0,4.1,4.0,4.0,2.0,4.0,4.0,4.09,4.01,5.0,5.0,5.0,5.0,6.0,5.04,4.95,5.0,5.12,5.0,5.0,5.0,5.0,5.0,5.01,5.14,5.0,4.82,5.0,5.23,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.02,6.0,6.0,6.08,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.99,7.0,7.0,7.0,7.0,7.0,7.0,6.92,7.0,7.02,7.0,6.8,7.0,7.0,7.0,8.0,8.0,8.0,7.9,8.0,8.0,8.0,8.0,7.92,8.0,7.9,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.9,9.0,9.0,9.0,9.0,9.0,9.0,8.65,9.0,9.0,9.0,9.0,9.08,9.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,9.57,9.93,10.0,10.0,9.95,9.92,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.93,10.0,10.0,9.98,10.0
22,22.0,1.0,1.0,2.01,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.21,1.0,1.0,1.0,1.0,1.35,1.29,1.1,1.0,1.0,1.4,2.0,1.0,2.12,2.0,2.0,2.0,2.01,2.52,1.79,2.0,2.0,1.86,2.0,2.0,2.0,2.0,2.0,2.01,2.03,3.0,3.0,3.0,3.0,3.0,3.0,3.22,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.16,4.0,4.0,4.0,3.99,4.0,4.0,4.0,4.02,4.0,4.0,4.4,3.99,4.09,4.01,3.89,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.95,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.17,5.02,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,5.85,6.0,6.0,6.0,5.79,6.0,6.0,5.94,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,7.0,7.03,7.14,7.0,6.99,7.0,7.0,7.0,7.0,7.04,7.0,6.96,5.0,7.0,7.0,6.8,7.65,7.07,7.0,8.0,8.0,8.0,7.9,8.0,8.11,7.0,8.0,7.92,8.0,8.0,8.0,8.0,10.0,8.0,7.0,8.0,8.0,8.0,7.93,9.0,9.0,9.0,8.98,9.0,9.0,9.0,8.82,8.65,8.97,9.0,9.0,9.01,9.0,8.84,9.0,9.0,9.0,8.0,9.0,10.0,9.89,10.0,10.0,8.0,10.0,8.0,10.0,8.0,9.56,8.0,10.0,9.99,10.0,10.0,10.0,10.0,9.91,10.0,10.0
23,23.0,1.0,7.44,1.69,1.0,2.0,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.3,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.01,2.0,1.79,2.05,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.01,2.0,2.0,2.92,3.0,2.98,3.0,3.0,4.0,3.0,3.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.94,3.0,4.0,4.0,4.0,3.99,4.47,4.17,4.0,4.0,5.0,4.05,4.4,4.01,4.0,4.0,3.89,4.0,4.0,4.0,4.09,4.0,4.0,5.0,5.03,5.08,5.0,5.04,5.0,5.0,5.12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.01,6.0,6.0,6.0,6.0,6.0,5.95,6.0,5.74,6.0,6.02,6.0,5.94,6.09,6.03,6.0,6.0,6.0,5.98,7.0,6.0,7.0,7.0,7.0,6.99,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.07,6.77,7.0,7.08,7.0,5.0,8.0,8.0,8.0,7.9,8.0,7.88,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.09,8.0,8.0,8.0,7.99,8.89,9.0,8.98,10.0,9.0,9.0,7.0,8.0,9.0,9.0,8.92,9.0,9.0,9.0,9.0,8.83,9.0,8.77,9.0,8.99,9.89,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.57,10.0,9.86,10.0,10.0,10.0,9.93,10.0,10.0,10.0,10.0
24,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24,1.0,1.21,2.0,1.05,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.12,2.0,2.0,2.24,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.01,2.0,2.92,3.18,3.0,3.0,3.0,3.0,3.0,3.07,3.07,3.0,3.0,3.0,3.0,2.88,3.0,3.03,3.0,2.94,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.01,3.89,4.0,3.0,3.92,4.09,4.02,6.0,4.95,5.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,6.0,5.0,5.0,5.01,5.19,5.0,5.0,4.99,5.22,5.02,5.65,6.0,6.0,7.0,6.0,5.0,6.0,5.74,6.0,6.0,6.0,5.94,4.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.03,7.0,7.0,6.99,6.96,7.0,7.0,7.0,7.0,5.0,6.95,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.09,8.0,8.0,8.0,9.0,8.89,9.0,8.98,8.93,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,8.83,9.0,8.0,9.0,10.0,9.88,10.0,10.0,10.0,10.0,10.0,10.0,9.99,8.0,10.0,9.86,9.99,9.95,9.6,9.0,10.0,9.91,10.0,10.0
25,25.0,1.0,7.64,1.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.15,1.0,1.0,1.44,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.52,1.78,2.04,2.0,2.0,2.0,2.0,2.0,2.0,2.07,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.08,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.01,4.0,4.0,4.0,4.0,4.09,4.0,4.0,3.98,4.0,3.92,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.02,5.17,5.0,5.0,4.99,5.0,6.0,6.0,8.0,6.0,5.84,6.0,6.0,6.0,5.8,6.0,6.0,6.0,4.0,6.08,6.0,6.0,6.0,5.91,5.98,6.0,7.0,6.89,7.0,7.0,7.0,6.99,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.77,7.66,7.0,7.0,8.0,7.95,8.03,8.0,6.0,8.11,8.0,8.0,8.0,8.0,7.9,8.0,8.0,8.0,8.0,8.0,8.09,8.03,9.0,8.0,8.0,8.89,9.0,9.0,9.0,9.0,9.0,9.0,8.65,8.97,9.0,9.0,9.0,9.0,9.0,8.94,9.0,9.0,8.77,9.0,7.0,10.0,9.58,10.0,10.0,8.0,10.0,10.0,9.99,9.57,10.0,10.0,10.0,10.0,10.0,10.0,9.96,10.0,10.0,10.0
