9,9.0,2.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,8.0,8.0,,4.0,4.0,4.0,9.0,,,,4.0,,3.0,,5.0,,,,5.0,,3.0,,,1.0,2.0,5.0,,,6.0,2.0,5.0,5.0,6.0,,6.0,4.0,6.0,,,6.0,,8.0,,,5.0,,,1.0,8.0,5.0,6.0,,6.0,,,,,,6.0,9.0,,5.0,7.0,,9.0,,7.0,10.0,10.0,,8.0,6.0,9.0,9.0,,9.0,7.0,10.0,9.0,6.0
10,10.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,3.0,1.0,,1.0,1.0,,3.0,4.0,,,,,5.0,,,4.0,,,,4.0,,,,5.0,,8.0,,1.0,6.0,4.0,7.0,4.0,8.0,,6.0,8.0,5.0,6.0,7.0,8.0,6.0,3.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,2.0,2.0,8.0,7.0,,,,9.0,7.0,,,9.0,,7.0,,8.0,6.0,3.0,10.0,8.0,9.0,8.0,4.0,8.0,8.0,9.0,,6.0,8.0
11,11.0,5.0,2.0,8.0,1.0,5.0,,1.0,,1.0,,2.0,5.0,3.0,,,4.0,1.0,,3.0,,,,8.0,,2.0,,9.0,4.0,,1.0,4.0,3.0,,5.0,3.0,5.0,3.0,6.0,4.0,2.0,3.0,4.0,4.0,8.0,,,,5.0,,5.0,6.0,,8.0,8.0,4.0,7.0,,7.0,7.0,4.0,7.0,8.0,6.0,,5.0,7.0,,6.0,8.0,7.0,,,9.0,9.0,8.0,1.0,9.0,8.0,,,,4.0,10.0,8.0,4.0,,,7.0,10.0,9.0,3.0,,8.0,,,2.0,,,,8.0
12,12.0,,1.0,2.0,1.0,,2.0,,1.0,2.0,,2.0,,1.0,7.0,1.0,1.0,,7.0,5.0,,2.0,3.0,3.0,2.0,2.0,,1.0,2.0,3.0,,,2.0,5.0,,3.0,5.0,2.0,,5.0,5.0,,5.0,5.0,6.0,,,4.0,4.0,,6.0,,6.0,4.0,4.0,5.0,4.0,8.0,4.0,,6.0,8.0,,6.0,5.0,,6.0,7.0,5.0,,,,,2.0,7.0,4.0,,7.0,7.0,6.0,7.0,4.0,7.0,10.0,1.0,2.0,10.0,10.0,,10.0,10.0,7.0,9.0,9.0,2.0,9.0,8.0,9.0,10.0,8.0,8.0
13,13.0,2.0,1.0,,,1.0,,1.0,,1.0,1.0,3.0,1.0,,2.0,2.0,6.0,3.0,3.0,3.0,,2.0,,4.0,,3.0,1.0,4.0,3.0,4.0,1.0,9.0,4.0,3.0,2.0,4.0,,2.0,7.0,2.0,,6.0,6.0,3.0,,6.0,,6.0,5.0,3.0,5.0,4.0,6.0,6.0,8.0,7.0,5.0,5.0,6.0,4.0,5.0,7.0,8.0,6.0,,,5.0,6.0,2.0,1.0,8.0,9.0,,7.0,4.0,,4.0,7.0,7.0,9.0,7.0,4.0,,,8.0,,9.0,,,5.0,,10.0,,10.0,,10.0,9.0,9.0,,,2.0
14,,,1.0,,1.0,1.0,,,,1.0,1.0,3.0,,3.0,,3.0,,,1.0,1.0,,,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,4.0,4.0,,4.0,2.0,,2.0,2.0,3.0,,,,,5.0,6.0,6.0,,4.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,,4.0,5.0,7.0,5.0,1.0,6.0,,6.0,5.0,9.0,7.0,,5.0,5.0,6.0,6.0,9.0,,,6.0,,,7.0,,7.0,10.0,,10.0,8.0,9.0,,9.0,,10.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,2.0,9.0,,
15,15.0,8.0,2.0,,2.0,2.0,,2.0,1.0,1.0,2.0,,3.0,,3.0,8.0,1.0,,2.0,,1.0,2.0,,2.0,4.0,3.0,1.0,2.0,3.0,,6.0,2.0,,3.0,2.0,,4.0,3.0,4.0,2.0,2.0,,6.0,,5.0,,3.0,1.0,,3.0,4.0,7.0,5.0,4.0,9.0,4.0,6.0,,6.0,,,,6.0,,3.0,,5.0,8.0,,,3.0,,,8.0,5.0,9.0,9.0,8.0,4.0,5.0,,9.0,10.0,,8.0,,10.0,10.0,,9.0,,10.0,9.0,8.0,1.0,10.0,,10.0,,8.0,9.0
16,16.0,,,1.0,1.0,3.0,,,1.0,1.0,2.0,,2.0,1.0,,3.0,3.0,4.0,2.0,,3.0,3.0,1.0,,3.0,1.0,,1.0,2.0,,3.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,,5.0,5.0,,3.0,3.0,7.0,,5.0,5.0,3.0,4.0,,6.0,5.0,6.0,4.0,7.0,7.0,7.0,8.0,,7.0,6.0,8.0,6.0,6.0,5.0,7.0,6.0,2.0,8.0,,8.0,,7.0,,,7.0,8.0,9.0,,9.0,7.0,,7.0,,9.0,9.0,9.0,9.0,8.0,8.0,,,8.0,8.0,10.0,9.0,
17,,1.0,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,1.0,2.0,2.0,1.0,2.0,,6.0,4.0,3.0,,3.0,1.0,,3.0,2.0,2.0,9.0,9.0,2.0,2.0,,2.0,,,3.0,,4.0,,5.0,4.0,,6.0,,3.0,5.0,5.0,,5.0,6.0,7.0,,,6.0,,7.0,8.0,8.0,3.0,,7.0,7.0,5.0,6.0,,5.0,,9.0,7.0,,,,7.0,8.0,6.0,6.0,10.0,7.0,,,,,7.0,8.0,7.0,7.0,,,,8.0,8.0,10.0,9.0,10.0,9.0,10.0
18,18.0,3.0,,1.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,3.0,,,3.0,1.0,,2.0,,2.0,8.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,,2.0,5.0,,5.0,,,2.0,4.0,,5.0,4.0,3.0,4.0,4.0,7.0,3.0,,3.0,,3.0,7.0,,6.0,,6.0,6.0,7.0,6.0,6.0,7.0,7.0,,7.0,5.0,4.0,,8.0,,7.0,8.0,5.0,,6.0,9.0,,8.0,,,1.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,10.0,9.0,,8.0,10.0,10.0,10.0,9.0,10.0,,10.0,,8.0,8.0
19,19.0,3.0,1.0,2.0,6.0,,,1.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,3.0,,,1.0,2.0,2.0,,5.0,9.0,5.0,4.0,9.0,4.0,3.0,4.0,4.0,6.0,6.0,1.0,6.0,6.0,,5.0,,5.0,3.0,,4.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,7.0,8.0,8.0,5.0,6.0,6.0,,2.0,,,6.0,7.0,,8.0,,,6.0,6.0,8.0,9.0,8.0,7.0,,,,5.0,10.0,8.0,6.0,8.0,7.0,8.0,9.0,,8.0,9.0,10.0,8.0,,,9.0
20,20.0,1.0,1.0,1.0,1.0,1.0,,4.0,8.0,1.0,,2.0,1.0,3.0,3.0,3.0,4.0,,1.0,1.0,,2.0,3.0,4.0,7.0,,1.0,2.0,3.0,,2.0,3.0,,5.0,,,3.0,2.0,,2.0,4.0,,5.0,4.0,5.0,4.0,5.0,6.0,9.0,,4.0,,,6.0,6.0,4.0,6.0,,7.0,,7.0,8.0,5.0,6.0,,2.0,5.0,7.0,,8.0,8.0,8.0,7.0,8.0,6.0,,,7.0,7.0,6.0,6.0,9.0,10.0,,8.0,,8.0,,,4.0,7.0,10.0,,8.0,10.0,,9.0,9.0,10.0,,9.0
21,21.0,,1.0,1.0,,1.0,,,1.0,1.0,,3.0,3.0,,2.0,3.0,,3.0,2.0,3.0,,1.0,3.0,7.0,1.0,5.0,3.0,,,4.0,4.0,4.0,5.0,3.0,3.0,,4.0,5.0,,,4.0,2.0,4.0,4.0,5.0,3.0,3.0,,6.0,5.0,,4.0,,2.0,4.0,,5.0,4.0,4.0,5.0,7.0,5.0,3.0,2.0,5.0,,,7.0,9.0,,,9.0,8.0,,7.0,,,,,7.0,6.0,,8.0,8.0,,7.0,9.0,7.0,10.0,,,9.0,6.0,,,,8.0,,9.0,,
22,,,,1.0,8.0,3.0,1.0,1.0,1.0,,,1.0,,5.0,1.0,,3.0,2.0,2.0,,3.0,1.0,4.0,2.0,,,,4.0,,,5.0,,3.0,,,2.0,2.0,5.0,3.0,4.0,,,9.0,1.0,5.0,4.0,5.0,6.0,3.0,3.0,3.0,1.0,,7.0,5.0,6.0,6.0,6.0,7.0,7.0,,1.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,8.0,,8.0,9.0,,7.0,7.0,6.0,8.0,2.0,,8.0,,,,7.0,7.0,8.0,8.0,3.0,8.0,8.0,,,,4.0,8.0,9.0,10.0,8.0,10.0,
23,,1.0,1.0,1.0,,6.0,,1.0,,1.0,1.0,,2.0,3.0,4.0,3.0,,,1.0,7.0,3.0,1.0,4.0,,3.0,3.0,,2.0,4.0,,2.0,5.0,2.0,5.0,3.0,,,4.0,5.0,,3.0,8.0,5.0,5.0,4.0,4.0,,5.0,6.0,,,5.0,6.0,5.0,,4.0,6.0,6.0,,,,6.0,,,7.0,,5.0,,5.0,,8.0,3.0,,,9.0,,9.0,,8.0,,8.0,9.0,9.0,10.0,5.0,8.0,4.0,10.0,,9.0,,5.0,,8.0,8.0,,1.0,10.0,8.0,,3.0
24,,2.0,2.0,,1.0,1.0,2.0,,,,2.0,2.0,1.0,2.0,2.0,3.0,2.0,,,3.0,8.0,1.0,2.0,2.0,3.0,,3.0,7.0,8.0,1.0,1.0,3.0,4.0,2.0,,,2.0,3.0,4.0,7.0,4.0,3.0,4.0,5.0,,,,6.0,,,6.0,,8.0,7.0,4.0,,7.0,7.0,4.0,6.0,7.0,5.0,8.0,7.0,5.0,5.0,5.0,,7.0,7.0,,6.0,7.0,9.0,8.0,9.0,7.0,8.0,4.0,8.0,4.0,9.0,,3.0,7.0,7.0,7.0,,10.0,,7.0,,10.0,,9.0,2.0,9.0,10.0,,10.0,10.0
25,,1.0,,1.0,1.0,3.0,2.0,9.0,,,1.0,,,2.0,1.0,3.0,1.0,2.0,1.0,,2.0,,4.0,2.0,3.0,4.0,,4.0,,3.0,,1.0,3.0,2.0,2.0,,5.0,2.0,7.0,6.0,,1.0,,4.0,5.0,,,7.0,3.0,1.0,5.0,3.0,3.0,6.0,7.0,,7.0,,7.0,7.0,5.0,,5.0,5.0,6.0,,6.0,,7.0,8.0,9.0,9.0,6.0,6.0,4.0,,9.0,9.0,8.0,,,8.0,8.0,9.0,,9.0,10.0,8.0,10.0,,9.0,,,,,8.0,8.0,,9.0,,
26,26.0,,1.0,1.0,,1.0,,,2.0,1.0,,3.0,3.0,1.0,3.0,1.0,,1.0,2.0,3.0,3.0,2.0,,1.0,1.0,,2.0,,2.0,4.0,1.0,8.0,2.0,2.0,8.0,5.0,,4.0,5.0,5.0,,2.0,6.0,,5.0,6.0,3.0,,6.0,6.0,4.0,4.0,,5.0,7.0,5.0,,6.0,3.0,,,5.0,8.0,,,5.0,,8.0,6.0,8.0,5.0,6.0,8.0,3.0,6.0,6.0,,8.0,,,8.0,9.0,,8.0,7.0,8.0,,7.0,,7.0,10.0,10.0,8.0,10.0,8.0,,,,,,
27,27.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,3.0,,,2.0,1.0,2.0,,4.0,,,2.0,1.0,,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,,2.0,5.0,,5.0,2.0,,4.0,6.0,3.0,6.0,,,4.0,5.0,4.0,7.0,,,8.0,4.0,5.0,6.0,3.0,,,7.0,5.0,5.0,6.0,8.0,9.0,5.0,7.0,,8.0,9.0,2.0,,,6.0,8.0,2.0,,,9.0,8.0,10.0,9.0,10.0,10.0,5.0,8.0,7.0,9.0,10.0,,,,9.0,10.0,9.0,9.0,9.0,,
28,28.0,,2.0,1.0,4.0,,4.0,,1.0,,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,,3.0,,6.0,1.0,4.0,,2.0,4.0,,7.0,,,3.0,4.0,2.0,5.0,,8.0,5.0,,4.0,7.0,,9.0,4.0,,5.0,,2.0,,4.0,5.0,,,5.0,8.0,7.0,,,5.0,8.0,,7.0,,6.0,,8.0,8.0,5.0,,9.0,6.0,8.0,9.0,,,9.0,7.0,6.0,,8.0,1.0,8.0,7.0,1.0,7.0,8.0,3.0,,,10.0,8.0,10.0,3.0,9.0,8.0,,8.0,8.0,10.0
29,29.0,2.0,,,4.0,2.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,3.0,,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,8.0,5.0,,8.0,4.0,5.0,,4.0,,4.0,4.0,1.0,4.0,5.0,6.0,3.0,3.0,5.0,5.0,5.0,1.0,,6.0,6.0,,,5.0,,6.0,5.0,7.0,,8.0,,,6.0,,6.0,5.0,7.0,,6.0,,7.0,7.0,7.0,9.0,,,6.0,8.0,9.0,7.0,,9.0,8.0,1.0,8.0,9.0,7.0,10.0,9.0,,,9.0,,,7.0,,8.0,10.0
30,,6.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,1.0,,,,3.0,8.0,1.0,6.0,3.0,2.0,1.0,,2.0,,,2.0,3.0,2.0,5.0,,3.0,5.0,4.0,,4.0,,,3.0,,6.0,,6.0,3.0,6.0,,7.0,4.0,7.0,,6.0,6.0,1.0,,7.0,,7.0,5.0,8.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,1.0,,,,8.0,6.0,8.0,8.0,,6.0,,6.0,7.0,8.0,1.0,10.0,10.0,10.0,9.0,,10.0,9.0,,10.0,9.0,10.0,3.0,,4.0,
31,31.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,,4.0,2.0,1.0,1.0,7.0,,,4.0,3.0,3.0,3.0,4.0,4.0,1.0,,6.0,4.0,,6.0,,6.0,,,2.0,1.0,6.0,,4.0,6.0,6.0,5.0,6.0,7.0,6.0,4.0,5.0,,,,,5.0,7.0,8.0,8.0,8.0,,5.0,7.0,4.0,7.0,,,9.0,7.0,4.0,6.0,5.0,7.0,,,7.0,8.0,,8.0,9.0,,,7.0,,,9.0,,,9.0,,10.0,9.0,10.0
32,32.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,,3.0,,1.0,3.0,,,,1.0,3.0,3.0,,2.0,,4.0,2.0,3.0,,,,5.0,,,4.0,,4.0,2.0,4.0,,7.0,,,5.0,,,6.0,5.0,6.0,6.0,6.0,,4.0,,4.0,,,,,5.0,7.0,7.0,8.0,5.0,8.0,,,8.0,6.0,,7.0,7.0,2.0,,6.0,8.0,9.0,6.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,10.0,8.0,7.0,,7.0,,8.0,9.0,,8.0,9.0,9.0,4.0,9.0,
33,33.0,1.0,,4.0,1.0,8.0,,1.0,2.0,,2.0,1.0,2.0,3.0,,,3.0,,2.0,2.0,2.0,,,4.0,4.0,1.0,3.0,1.0,3.0,,2.0,3.0,5.0,,,2.0,4.0,4.0,3.0,5.0,4.0,6.0,5.0,,,6.0,6.0,,4.0,5.0,3.0,4.0,,,,6.0,6.0,,4.0,4.0,2.0,,7.0,,7.0,8.0,,7.0,7.0,2.0,,9.0,,,5.0,6.0,8.0,7.0,7.0,7.0,9.0,10.0,1.0,10.0,,9.0,,8.0,,10.0,10.0,9.0,9.0,8.0,,,8.0,,,,10.0
34,,,1.0,,6.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,4.0,1.0,,2.0,1.0,2.0,,7.0,,,1.0,3.0,,,,1.0,2.0,,3.0,5.0,4.0,3.0,4.0,6.0,3.0,2.0,,3.0,,,3.0,,6.0,9.0,,5.0,,4.0,,7.0,,,7.0,,7.0,,,,,7.0,5.0,8.0,1.0,8.0,,8.0,9.0,9.0,8.0,6.0,,9.0,8.0,6.0,8.0,6.0,,9.0,6.0,4.0,8.0,,9.0,,7.0,9.0,2.0,10.0,10.0,10.0,10.0,,10.0,9.0,,8.0
35,35.0,1.0,1.0,,1.0,1.0,1.0,,,9.0,5.0,2.0,2.0,6.0,,2.0,,1.0,3.0,3.0,2.0,,7.0,,3.0,,9.0,1.0,4.0,1.0,2.0,7.0,8.0,3.0,4.0,,2.0,3.0,,2.0,4.0,8.0,,3.0,,,,,5.0,,2.0,9.0,,6.0,,7.0,6.0,7.0,7.0,6.0,7.0,,5.0,8.0,8.0,1.0,5.0,7.0,6.0,4.0,5.0,,7.0,,9.0,6.0,6.0,,2.0,6.0,9.0,1.0,,1.0,,9.0,,8.0,,10.0,,10.0,10.0,10.0,10.0,,,7.0,,8.0,10.0
36,36.0,1.0,6.0,,2.0,2.0,,,2.0,1.0,,,1.0,1.0,2.0,2.0,2.0,8.0,7.0,,1.0,,4.0,2.0,2.0,,3.0,3.0,1.0,5.0,2.0,,,5.0,5.0,5.0,,5.0,,4.0,2.0,4.0,5.0,6.0,7.0,1.0,6.0,5.0,6.0,4.0,,6.0,,5.0,5.0,5.0,5.0,8.0,5.0,6.0,1.0,6.0,,,8.0,7.0,8.0,,5.0,6.0,,6.0,7.0,,7.0,,,6.0,8.0,,8.0,,9.0,4.0,1.0,9.0,9.0,,8.0,,10.0,,8.0,,10.0,8.0,,9.0,8.0,8.0,10.0
37,37.0,1.0,,2.0,,2.0,1.0,2.0,,2.0,1.0,1.0,,2.0,,3.0,3.0,1.0,3.0,,,4.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,7.0,3.0,3.0,,,5.0,4.0,6.0,,,5.0,5.0,4.0,4.0,,6.0,,5.0,4.0,6.0,5.0,6.0,7.0,5.0,,6.0,2.0,5.0,8.0,7.0,8.0,5.0,,,6.0,,2.0,,7.0,7.0,9.0,,,8.0,,6.0,,,10.0,10.0,10.0,10.0,,1.0,,10.0,9.0,7.0,10.0,,9.0,,8.0,9.0,9.0,,9.0
38,,1.0,9.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,9.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,4.0,4.0,2.0,2.0,3.0,2.0,,4.0,3.0,,1.0,2.0,5.0,,3.0,,6.0,,,3.0,6.0,9.0,,9.0,4.0,3.0,2.0,,7.0,,,5.0,,,6.0,,4.0,7.0,8.0,6.0,8.0,,5.0,5.0,,,,7.0,7.0,9.0,,4.0,6.0,6.0,9.0,2.0,,1.0,7.0,7.0,7.0,,8.0,,9.0,7.0,,9.0,10.0,8.0,9.0,9.0,,9.0,,3.0,9.0
39,39.0,2.0,1.0,2.0,9.0,1.0,1.0,,,,,,2.0,,,3.0,5.0,5.0,,,2.0,1.0,,2.0,2.0,,6.0,2.0,4.0,,1.0,4.0,2.0,2.0,4.0,9.0,8.0,4.0,,,,3.0,3.0,1.0,6.0,,2.0,4.0,4.0,4.0,,6.0,6.0,5.0,5.0,7.0,4.0,5.0,,,4.0,,9.0,7.0,8.0,,,8.0,5.0,7.0,,6.0,6.0,,8.0,6.0,,,1.0,,,7.0,5.0,8.0,,2.0,9.0,,7.0,8.0,5.0,8.0,10.0,10.0,1.0,9.0,5.0,9.0,10.0,8.0,
40,40.0,1.0,2.0,,,1.0,1.0,,,,,,,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,,2.0,1.0,4.0,4.0,7.0,4.0,3.0,1.0,1.0,2.0,,4.0,5.0,8.0,3.0,3.0,,,2.0,6.0,5.0,,4.0,5.0,6.0,4.0,5.0,5.0,7.0,6.0,4.0,6.0,,,4.0,1.0,7.0,6.0,4.0,,,6.0,8.0,6.0,7.0,,,8.0,7.0,,7.0,6.0,7.0,8.0,7.0,9.0,,,9.0,9.0,8.0,9.0,,10.0,10.0,8.0,1.0,,7.0,,,9.0,,10.0,9.0,10.0,9.0,3.0,9.0
41,41.0,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,,2.0,3.0,2.0,2.0,1.0,,3.0,2.0,,3.0,1.0,1.0,5.0,1.0,3.0,3.0,,1.0,3.0,5.0,,,3.0,,,,5.0,,3.0,,4.0,1.0,4.0,,,,6.0,,,7.0,8.0,5.0,6.0,,,,5.0,,7.0,7.0,7.0,,4.0,,6.0,7.0,7.0,7.0,8.0,8.0,,,,8.0,7.0,,6.0,,,7.0,9.0,7.0,,4.0,9.0,8.0,10.0,,10.0,8.0,8.0,,10.0,5.0,,,10.0,10.0,9.0
42,42.0,9.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,3.0,1.0,1.0,,1.0,3.0,3.0,4.0,,,1.0,,2.0,,4.0,3.0,,,,,,5.0,4.0,9.0,9.0,4.0,6.0,,3.0,2.0,,,5.0,2.0,,4.0,,,4.0,,6.0,5.0,,,,9.0,6.0,,7.0,8.0,5.0,7.0,9.0,9.0,,9.0,,8.0,8.0,7.0,,8.0,9.0,1.0,,,9.0,10.0,8.0,,2.0,9.0,8.0,10.0,1.0,10.0,,9.0,8.0,8.0,9.0,10.0
