9,9.0,,9.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,,3.0,1.0,,2.0,6.0,4.0,,1.0,,5.0,7.0,4.0,,,3.0,4.0,6.0,3.0,2.0,9.0,4.0,2.0,2.0,,5.0,3.0,4.0,,5.0,6.0,7.0,3.0,7.0,5.0,5.0,5.0,4.0,,4.0,3.0,2.0,5.0,,1.0,,4.0,6.0,9.0,,,7.0,8.0,5.0,9.0,5.0,,7.0,5.0,,,6.0,8.0,6.0,6.0,8.0,6.0,,,6.0,,2.0,3.0,7.0,8.0,3.0,9.0,,3.0,10.0,9.0,,9.0,9.0,6.0,10.0,9.0,9.0,7.0,9.0,10.0
10,10.0,2.0,2.0,3.0,1.0,1.0,8.0,2.0,,1.0,3.0,3.0,,,2.0,3.0,1.0,2.0,2.0,1.0,6.0,2.0,4.0,1.0,1.0,7.0,1.0,,1.0,7.0,4.0,,,5.0,4.0,3.0,4.0,2.0,,8.0,5.0,5.0,6.0,8.0,8.0,6.0,3.0,5.0,,5.0,5.0,9.0,,,4.0,4.0,7.0,2.0,6.0,5.0,6.0,2.0,8.0,,,7.0,6.0,,8.0,4.0,6.0,,6.0,8.0,8.0,7.0,8.0,7.0,9.0,9.0,7.0,,10.0,3.0,8.0,7.0,,9.0,8.0,,,,,8.0,9.0,8.0,8.0,4.0,,10.0,
11,11.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,9.0,1.0,2.0,2.0,,8.0,4.0,7.0,,,1.0,3.0,,8.0,,4.0,3.0,,2.0,,8.0,1.0,1.0,5.0,3.0,4.0,,,,3.0,7.0,3.0,,3.0,4.0,4.0,4.0,3.0,8.0,4.0,5.0,3.0,5.0,5.0,,5.0,5.0,1.0,7.0,5.0,,7.0,4.0,7.0,8.0,9.0,6.0,5.0,6.0,6.0,7.0,8.0,2.0,4.0,,2.0,,5.0,8.0,9.0,8.0,9.0,,9.0,4.0,9.0,8.0,,,8.0,4.0,4.0,7.0,,9.0,1.0,,8.0,8.0,10.0,2.0,,8.0
12,12.0,,1.0,2.0,2.0,2.0,2.0,8.0,1.0,,1.0,2.0,1.0,9.0,1.0,,,1.0,,,9.0,8.0,3.0,3.0,4.0,2.0,4.0,1.0,6.0,6.0,9.0,3.0,,5.0,3.0,3.0,5.0,2.0,3.0,,5.0,,,,,5.0,5.0,4.0,,5.0,6.0,5.0,6.0,7.0,3.0,5.0,4.0,5.0,7.0,4.0,6.0,8.0,6.0,6.0,5.0,,6.0,6.0,5.0,4.0,5.0,,,4.0,7.0,7.0,6.0,,7.0,6.0,7.0,10.0,,10.0,9.0,7.0,2.0,10.0,4.0,10.0,10.0,,9.0,9.0,7.0,9.0,,9.0,,8.0,
13,13.0,,1.0,1.0,8.0,1.0,4.0,8.0,2.0,1.0,3.0,,,,2.0,2.0,1.0,2.0,,1.0,3.0,2.0,,4.0,2.0,1.0,2.0,4.0,3.0,6.0,2.0,3.0,4.0,3.0,2.0,,4.0,2.0,3.0,,2.0,6.0,6.0,3.0,3.0,6.0,5.0,6.0,5.0,3.0,7.0,7.0,,3.0,4.0,7.0,5.0,,3.0,,5.0,7.0,,5.0,7.0,8.0,,6.0,9.0,8.0,8.0,1.0,,7.0,6.0,,8.0,9.0,7.0,9.0,7.0,7.0,8.0,,8.0,,9.0,7.0,10.0,9.0,7.0,9.0,9.0,3.0,8.0,,9.0,9.0,,10.0,10.0
14,14.0,2.0,,1.0,1.0,1.0,2.0,,,,8.0,8.0,1.0,,1.0,3.0,2.0,8.0,4.0,1.0,,2.0,3.0,3.0,1.0,,2.0,3.0,1.0,,,4.0,6.0,1.0,2.0,2.0,8.0,1.0,7.0,2.0,3.0,6.0,5.0,5.0,,6.0,5.0,,5.0,5.0,4.0,,6.0,5.0,6.0,7.0,8.0,4.0,7.0,5.0,5.0,6.0,,8.0,4.0,,7.0,4.0,8.0,,6.0,3.0,6.0,8.0,9.0,6.0,,,4.0,6.0,7.0,,9.0,,7.0,8.0,7.0,9.0,1.0,10.0,10.0,,4.0,,9.0,4.0,9.0,9.0,9.0,10.0,10.0
15,15.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,,1.0,1.0,2.0,2.0,5.0,3.0,9.0,,,1.0,2.0,3.0,3.0,3.0,7.0,,4.0,2.0,2.0,4.0,3.0,6.0,2.0,2.0,5.0,6.0,4.0,5.0,6.0,6.0,3.0,2.0,3.0,,7.0,5.0,4.0,7.0,4.0,,6.0,6.0,9.0,,7.0,5.0,8.0,1.0,8.0,5.0,4.0,7.0,,1.0,4.0,3.0,7.0,8.0,8.0,9.0,,9.0,7.0,9.0,9.0,1.0,,8.0,1.0,9.0,10.0,8.0,9.0,,10.0,9.0,2.0,8.0,,,10.0,9.0,6.0,9.0
16,16.0,,1.0,,1.0,8.0,1.0,5.0,1.0,,2.0,,,1.0,5.0,3.0,8.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,,1.0,5.0,3.0,3.0,3.0,4.0,3.0,,2.0,,4.0,5.0,5.0,,4.0,6.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,1.0,,6.0,4.0,7.0,6.0,5.0,6.0,4.0,3.0,7.0,7.0,8.0,,7.0,6.0,,1.0,,5.0,7.0,5.0,,4.0,7.0,8.0,6.0,5.0,8.0,,7.0,,9.0,7.0,7.0,7.0,9.0,2.0,,,9.0,9.0,9.0,6.0,7.0,7.0,8.0,,8.0,10.0,9.0,7.0
17,,6.0,9.0,,,1.0,1.0,1.0,4.0,,1.0,2.0,2.0,2.0,5.0,2.0,,2.0,5.0,,,3.0,2.0,,3.0,2.0,8.0,1.0,4.0,3.0,,2.0,5.0,5.0,,8.0,6.0,2.0,7.0,4.0,,3.0,4.0,4.0,5.0,7.0,4.0,5.0,,3.0,5.0,1.0,5.0,5.0,,7.0,4.0,,,5.0,7.0,2.0,,,5.0,9.0,,,,7.0,9.0,6.0,9.0,,8.0,9.0,6.0,7.0,7.0,8.0,,10.0,7.0,,4.0,,9.0,3.0,,7.0,7.0,8.0,,,9.0,8.0,10.0,9.0,,9.0,5.0
18,18.0,1.0,,,,,1.0,1.0,,3.0,,4.0,2.0,3.0,1.0,3.0,3.0,,1.0,2.0,3.0,2.0,3.0,8.0,1.0,7.0,1.0,2.0,,7.0,1.0,2.0,5.0,2.0,5.0,2.0,9.0,2.0,2.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,,5.0,3.0,3.0,7.0,,5.0,,,6.0,5.0,7.0,2.0,6.0,7.0,,6.0,,9.0,6.0,3.0,8.0,6.0,7.0,8.0,,7.0,,2.0,9.0,8.0,5.0,7.0,8.0,7.0,,6.0,10.0,,8.0,6.0,10.0,,5.0,4.0,,10.0,10.0,9.0,10.0,10.0,10.0,,3.0,8.0
19,,1.0,1.0,,,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,,4.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,,4.0,5.0,,,6.0,6.0,,,5.0,3.0,5.0,3.0,6.0,4.0,6.0,6.0,6.0,,,6.0,4.0,7.0,8.0,7.0,5.0,6.0,3.0,,,5.0,8.0,4.0,8.0,4.0,8.0,,7.0,6.0,6.0,8.0,,8.0,7.0,8.0,7.0,7.0,8.0,10.0,8.0,3.0,8.0,7.0,8.0,,1.0,4.0,9.0,4.0,7.0,,,9.0
20,,5.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,3.0,3.0,3.0,4.0,1.0,1.0,,5.0,3.0,,1.0,,2.0,1.0,2.0,,1.0,,,4.0,8.0,4.0,6.0,3.0,7.0,9.0,2.0,4.0,,5.0,5.0,,4.0,,5.0,1.0,7.0,4.0,,7.0,4.0,6.0,8.0,9.0,6.0,7.0,4.0,7.0,8.0,7.0,6.0,2.0,,5.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,8.0,7.0,3.0,6.0,6.0,9.0,10.0,4.0,8.0,9.0,9.0,10.0,,10.0,,10.0,8.0,,5.0,10.0,,9.0,10.0,10.0,6.0
21,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,6.0,3.0,6.0,3.0,2.0,3.0,,2.0,3.0,1.0,2.0,4.0,7.0,2.0,3.0,4.0,4.0,6.0,3.0,3.0,3.0,7.0,4.0,5.0,,3.0,4.0,8.0,6.0,4.0,8.0,1.0,3.0,6.0,5.0,5.0,5.0,4.0,7.0,5.0,4.0,5.0,,4.0,,5.0,2.0,4.0,8.0,9.0,4.0,2.0,7.0,2.0,5.0,7.0,,9.0,8.0,,4.0,9.0,,7.0,7.0,7.0,2.0,,8.0,,2.0,7.0,,7.0,10.0,10.0,,9.0,9.0,6.0,8.0,4.0,8.0,8.0,4.0,9.0,8.0
22,22.0,4.0,,,,8.0,3.0,,1.0,1.0,,,1.0,,,2.0,7.0,3.0,,2.0,3.0,1.0,4.0,2.0,,,4.0,6.0,2.0,2.0,2.0,5.0,,5.0,4.0,4.0,1.0,,3.0,4.0,4.0,5.0,9.0,4.0,5.0,1.0,,3.0,4.0,3.0,3.0,6.0,2.0,8.0,,8.0,5.0,3.0,6.0,4.0,7.0,1.0,7.0,9.0,5.0,,6.0,2.0,,8.0,4.0,8.0,,6.0,5.0,,6.0,,8.0,,8.0,,10.0,,4.0,7.0,8.0,,7.0,8.0,8.0,,10.0,,9.0,1.0,9.0,4.0,8.0,10.0,9.0
23,23.0,5.0,7.0,2.0,1.0,3.0,,1.0,1.0,,6.0,,2.0,8.0,1.0,3.0,,,3.0,3.0,3.0,,4.0,2.0,5.0,,3.0,4.0,4.0,1.0,,5.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,,5.0,6.0,8.0,1.0,5.0,,6.0,2.0,5.0,5.0,,4.0,2.0,6.0,6.0,7.0,7.0,7.0,4.0,8.0,8.0,6.0,3.0,2.0,9.0,,8.0,2.0,7.0,3.0,,2.0,,9.0,6.0,,7.0,,9.0,9.0,10.0,4.0,,9.0,10.0,4.0,9.0,8.0,2.0,,8.0,8.0,8.0,,10.0,4.0,7.0,10.0
24,24.0,2.0,2.0,,8.0,1.0,,1.0,,2.0,2.0,2.0,,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,,2.0,6.0,3.0,1.0,,,,2.0,5.0,2.0,3.0,4.0,4.0,,3.0,5.0,5.0,4.0,4.0,4.0,6.0,3.0,5.0,,4.0,4.0,7.0,4.0,5.0,7.0,7.0,4.0,6.0,7.0,5.0,8.0,7.0,9.0,1.0,5.0,,2.0,7.0,5.0,,,,,7.0,6.0,3.0,1.0,8.0,9.0,,10.0,10.0,7.0,3.0,8.0,2.0,3.0,9.0,7.0,,10.0,8.0,,8.0,9.0,10.0,2.0,10.0,10.0
25,25.0,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,9.0,1.0,9.0,1.0,3.0,,2.0,1.0,2.0,8.0,2.0,8.0,2.0,4.0,,3.0,,,3.0,3.0,3.0,,2.0,7.0,4.0,8.0,2.0,4.0,,3.0,9.0,7.0,4.0,5.0,6.0,5.0,,3.0,7.0,,,,7.0,7.0,6.0,7.0,5.0,,7.0,5.0,7.0,5.0,5.0,1.0,,5.0,6.0,5.0,8.0,5.0,,,6.0,,2.0,9.0,9.0,,7.0,9.0,,3.0,,8.0,2.0,10.0,8.0,,6.0,9.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0
26,26.0,3.0,5.0,1.0,,,1.0,1.0,,6.0,1.0,,3.0,1.0,3.0,1.0,,1.0,2.0,3.0,3.0,7.0,7.0,,,4.0,2.0,2.0,1.0,4.0,8.0,2.0,7.0,2.0,6.0,1.0,5.0,4.0,,5.0,7.0,3.0,6.0,9.0,5.0,,1.0,8.0,6.0,,4.0,4.0,4.0,5.0,7.0,5.0,6.0,6.0,5.0,,5.0,3.0,8.0,3.0,6.0,9.0,,8.0,5.0,8.0,5.0,,8.0,9.0,3.0,6.0,7.0,8.0,,9.0,8.0,5.0,,8.0,,6.0,3.0,6.0,9.0,8.0,4.0,10.0,,9.0,8.0,,10.0,9.0,10.0,6.0,3.0
27,27.0,9.0,1.0,4.0,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,3.0,3.0,,1.0,2.0,2.0,4.0,4.0,3.0,,1.0,,,4.0,2.0,9.0,4.0,2.0,6.0,2.0,3.0,9.0,,3.0,5.0,2.0,6.0,4.0,7.0,,6.0,5.0,5.0,5.0,5.0,4.0,7.0,9.0,9.0,8.0,,5.0,6.0,5.0,,5.0,7.0,5.0,5.0,,8.0,8.0,5.0,7.0,5.0,8.0,9.0,9.0,7.0,8.0,6.0,,8.0,,6.0,9.0,,8.0,9.0,10.0,4.0,8.0,9.0,7.0,9.0,,3.0,10.0,10.0,,10.0,9.0,,3.0,,8.0
28,,1.0,7.0,,7.0,,1.0,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,7.0,2.0,,3.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,8.0,4.0,4.0,1.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,,5.0,3.0,4.0,5.0,,1.0,6.0,4.0,7.0,4.0,5.0,,4.0,4.0,7.0,6.0,5.0,6.0,7.0,,7.0,,8.0,,7.0,5.0,,2.0,8.0,2.0,8.0,5.0,5.0,,8.0,2.0,6.0,6.0,9.0,7.0,6.0,,9.0,10.0,8.0,5.0,,4.0,8.0,,9.0,,10.0,8.0,8.0,,6.0,1.0,8.0,8.0,8.0,10.0
29,29.0,,,1.0,2.0,,,1.0,3.0,1.0,,,3.0,3.0,,3.0,7.0,2.0,,3.0,1.0,3.0,5.0,2.0,6.0,4.0,1.0,1.0,1.0,,,5.0,9.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,6.0,8.0,5.0,6.0,3.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0,1.0,,5.0,5.0,3.0,6.0,5.0,4.0,6.0,,6.0,,9.0,,6.0,1.0,3.0,7.0,6.0,7.0,6.0,2.0,,7.0,8.0,7.0,6.0,8.0,9.0,,8.0,,,7.0,8.0,,1.0,10.0,9.0,9.0,10.0,3.0,,8.0,9.0,9.0,8.0,8.0
30,30.0,2.0,,2.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,,2.0,3.0,1.0,3.0,3.0,1.0,,,4.0,1.0,2.0,4.0,7.0,1.0,2.0,3.0,2.0,5.0,5.0,3.0,8.0,,4.0,,3.0,4.0,5.0,6.0,6.0,4.0,6.0,,6.0,3.0,7.0,4.0,7.0,4.0,8.0,,7.0,5.0,7.0,4.0,6.0,5.0,8.0,,8.0,,7.0,8.0,2.0,,,9.0,6.0,1.0,,,8.0,1.0,8.0,2.0,,2.0,1.0,8.0,,4.0,10.0,,,10.0,10.0,9.0,,,,1.0,,8.0,9.0,8.0
31,31.0,6.0,7.0,1.0,8.0,9.0,1.0,8.0,1.0,,4.0,7.0,,3.0,,9.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,,1.0,5.0,,2.0,2.0,4.0,,4.0,,4.0,5.0,6.0,5.0,2.0,3.0,4.0,2.0,7.0,5.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,,8.0,7.0,7.0,7.0,6.0,9.0,5.0,4.0,6.0,,8.0,5.0,1.0,2.0,8.0,8.0,,5.0,,9.0,7.0,8.0,2.0,8.0,7.0,,6.0,7.0,,2.0,10.0,3.0,7.0,7.0,4.0,,4.0,10.0,,8.0,8.0,9.0,10.0,10.0,4.0,10.0,10.0,9.0,8.0
32,32.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,,2.0,2.0,2.0,,3.0,1.0,4.0,3.0,3.0,3.0,,3.0,8.0,4.0,2.0,3.0,,2.0,9.0,2.0,2.0,4.0,,5.0,5.0,4.0,2.0,,2.0,4.0,,,6.0,8.0,6.0,8.0,5.0,8.0,6.0,,,6.0,,4.0,7.0,3.0,7.0,2.0,8.0,6.0,,7.0,7.0,8.0,5.0,,6.0,8.0,8.0,6.0,8.0,7.0,3.0,9.0,9.0,6.0,4.0,9.0,3.0,9.0,6.0,7.0,9.0,8.0,10.0,1.0,9.0,,8.0,7.0,8.0,7.0,10.0,8.0,,3.0,8.0,7.0,,9.0,9.0,2.0
33,33.0,1.0,,9.0,1.0,6.0,1.0,1.0,2.0,,2.0,,2.0,3.0,,3.0,3.0,3.0,2.0,,2.0,2.0,2.0,,4.0,,5.0,2.0,3.0,,2.0,3.0,5.0,2.0,,2.0,8.0,4.0,3.0,8.0,1.0,,3.0,3.0,3.0,2.0,2.0,,4.0,5.0,3.0,4.0,7.0,3.0,7.0,6.0,,,2.0,5.0,,6.0,7.0,2.0,5.0,,7.0,7.0,7.0,,,9.0,5.0,9.0,,6.0,,,6.0,6.0,,10.0,7.0,,7.0,3.0,,,9.0,3.0,2.0,9.0,,8.0,10.0,,8.0,,,,10.0
34,34.0,1.0,5.0,,2.0,1.0,,2.0,1.0,9.0,1.0,7.0,6.0,,3.0,3.0,9.0,1.0,2.0,1.0,2.0,3.0,1.0,6.0,,1.0,5.0,1.0,5.0,1.0,1.0,2.0,3.0,,5.0,4.0,3.0,,4.0,5.0,2.0,,3.0,,6.0,3.0,7.0,6.0,4.0,3.0,9.0,5.0,4.0,5.0,,,7.0,2.0,5.0,7.0,,,,,9.0,,8.0,8.0,,7.0,8.0,9.0,6.0,,5.0,7.0,9.0,,,6.0,6.0,,,7.0,10.0,,8.0,9.0,5.0,4.0,9.0,4.0,,10.0,8.0,10.0,10.0,10.0,,10.0,8.0
35,35.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,,,1.0,3.0,,2.0,3.0,2.0,4.0,,4.0,2.0,,4.0,1.0,2.0,5.0,3.0,,4.0,3.0,2.0,4.0,5.0,2.0,2.0,6.0,,9.0,5.0,6.0,9.0,4.0,7.0,3.0,6.0,7.0,5.0,7.0,,,6.0,4.0,6.0,4.0,7.0,4.0,,8.0,1.0,8.0,,7.0,6.0,,6.0,,7.0,8.0,7.0,,3.0,9.0,9.0,6.0,9.0,,10.0,9.0,10.0,9.0,9.0,4.0,9.0,1.0,8.0,10.0,4.0,,10.0,,10.0,8.0,10.0,5.0,10.0
36,,2.0,2.0,5.0,,2.0,1.0,1.0,2.0,1.0,8.0,4.0,1.0,1.0,,,8.0,3.0,,,,3.0,4.0,,,5.0,6.0,7.0,1.0,2.0,9.0,2.0,4.0,,,3.0,5.0,4.0,,4.0,,8.0,4.0,6.0,3.0,9.0,6.0,5.0,6.0,4.0,3.0,6.0,5.0,7.0,2.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0,2.0,8.0,4.0,8.0,5.0,5.0,7.0,5.0,6.0,,8.0,,9.0,9.0,5.0,8.0,9.0,6.0,,9.0,,,5.0,9.0,,8.0,,10.0,8.0,8.0,9.0,6.0,,9.0,3.0,5.0,8.0,10.0
37,37.0,1.0,,,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,9.0,3.0,3.0,,,,3.0,4.0,7.0,4.0,,3.0,,3.0,,1.0,8.0,5.0,,5.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,,6.0,7.0,3.0,1.0,4.0,4.0,6.0,6.0,7.0,,,6.0,5.0,,3.0,5.0,6.0,4.0,6.0,3.0,7.0,,4.0,9.0,7.0,6.0,6.0,3.0,8.0,1.0,7.0,,9.0,6.0,9.0,8.0,8.0,6.0,8.0,1.0,,5.0,10.0,10.0,,10.0,,,1.0,9.0,10.0,9.0,9.0,8.0,8.0,10.0,9.0,6.0,7.0
38,38.0,7.0,,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,,2.0,2.0,2.0,1.0,6.0,4.0,3.0,3.0,5.0,2.0,5.0,,3.0,5.0,2.0,8.0,8.0,9.0,,4.0,2.0,6.0,4.0,3.0,5.0,6.0,7.0,,4.0,5.0,6.0,9.0,,6.0,,7.0,8.0,7.0,8.0,8.0,5.0,6.0,,,2.0,,,9.0,9.0,7.0,,9.0,9.0,1.0,8.0,10.0,7.0,9.0,8.0,10.0,8.0,3.0,9.0,2.0,,9.0,10.0,1.0,3.0,9.0,,9.0,2.0,5.0,
