,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,2,6.0,10.0,5.0,,9.0,,9.0,,3.0,,9.0,9.0,4.0,4.0,5.0,7.0,,6.0,9.0,,5.0,,,,2.0,3.0,2.0,,4.0,,6.0,,,,,4.0,4.0,,3.0,4.0,1.0,5.0,,7.0,5.0,5.0,,,3.0,8.0,3.0,5.0,,4.0,,6.0,4.0,1.0,,,10.0,,4.0,7.0,,5.0,7.0,9.0,,,,,3.0,,7.0,9.0,3.0,8.0,,,,3.0,9.0,5.0,,6.0,10.0,,9.0,10.0,5.0,4.0,,9.0,,4.0,,,10.0,2.0,,
11,6,4.0,3.0,7.0,,,3.0,2.0,,,,1.0,6.0,,,2.0,6.0,1.0,8.0,6.0,,1.0,2.0,4.0,,2.0,4.0,4.0,,5.0,,5.0,7.0,7.0,4.0,5.0,6.0,4.0,5.0,,,7.0,9.0,,,7.0,8.0,,9.0,3.0,8.0,5.0,,,4.0,,1.0,4.0,5.0,10.0,,5.0,,,,7.0,9.0,8.0,,8.0,,,,9.0,5.0,,1.0,5.0,4.0,8.0,,8.0,,6.0,,4.0,2.0,1.0,,6.0,9.0,9.0,7.0,,,,,4.0,8.0,,5.0,2.0,7.0
12,12,9.0,7.0,1.0,2.0,4.0,3.0,1.0,1.0,,,1.0,6.0,8.0,6.0,6.0,8.0,,4.0,9.0,,,,2.0,1.0,1.0,9.0,4.0,,4.0,,,1.0,,,3.0,3.0,6.0,,4.0,3.0,,1.0,,5.0,4.0,,4.0,8.0,2.0,5.0,1.0,2.0,8.0,8.0,8.0,8.0,5.0,5.0,2.0,6.0,7.0,7.0,,5.0,9.0,4.0,6.0,9.0,7.0,5.0,,,2.0,,,8.0,,4.0,,,,,,5.0,,,5.0,9.0,6.0,5.0,10.0,,10.0,,4.0,8.0,10.0,5.0,,10.0,,6.0
13,1,3.0,8.0,1.0,3.0,,8.0,,,,3.0,9.0,,,2.0,,,9.0,1.0,6.0,,4.0,1.0,1.0,2.0,1.0,,,,4.0,6.0,3.0,4.0,5.0,3.0,3.0,8.0,7.0,,,7.0,4.0,5.0,7.0,9.0,1.0,8.0,,7.0,7.0,8.0,7.0,2.0,,8.0,9.0,8.0,6.0,3.0,10.0,9.0,,6.0,8.0,9.0,8.0,,8.0,8.0,,4.0,,1.0,,4.0,7.0,9.0,7.0,1.0,5.0,8.0,7.0,,,10.0,5.0,,9.0,,,,7.0,,2.0,3.0,9.0,,7.0,10.0,10.0,,10.0,
14,1,,,1.0,2.0,3.0,,6.0,7.0,,,3.0,3.0,3.0,3.0,7.0,1.0,,2.0,1.0,9.0,9.0,,4.0,2.0,,,6.0,1.0,,7.0,,1.0,2.0,,8.0,3.0,4.0,,,1.0,4.0,6.0,9.0,,,,6.0,5.0,,4.0,5.0,,4.0,5.0,,,,,9.0,,,,3.0,,5.0,,,7.0,6.0,4.0,5.0,,,5.0,9.0,10.0,,,,,7.0,6.0,6.0,6.0,,3.0,,8.0,9.0,4.0,5.0,5.0,10.0,9.0,3.0,,7.0,9.0,4.0,10.0,10.0,
15,15,9.0,15.0,9.0,5.0,3.0,3.0,,,,,2.0,5.0,8.0,,6.0,7.0,2.0,3.0,,6.0,3.0,,8.0,,,5.0,,5.0,7.0,,,9.0,,3.0,,,7.0,3.0,1.0,4.0,4.0,,,8.0,,4.0,1.0,,1.0,9.0,1.0,,,,,,6.0,8.0,9.0,8.0,8.0,,2.0,,3.0,2.0,,6.0,9.0,,,,,8.0,8.0,,9.0,,,8.0,,9.0,,7.0,4.0,8.0,,7.0,,9.0,,3.0,,3.0,8.0,3.0,,5.0,,10.0,,
16,8,16.0,,,8.0,,2.0,,3.0,5.0,3.0,4.0,3.0,,,,7.0,,4.0,,3.0,,,,5.0,6.0,,,5.0,8.0,,,,,4.0,8.0,,7.0,7.0,7.0,1.0,,1.0,5.0,,6.0,,,2.0,,5.0,,9.0,7.0,,9.0,5.0,,,,5.0,7.0,,4.0,,5.0,8.0,,3.0,1.0,,8.0,,8.0,10.0,3.0,10.0,6.0,10.0,10.0,,8.0,10.0,1.0,,9.0,4.0,,9.0,10.0,,9.0,10.0,9.0,,,6.0,2.0,,5.0,,,9.0
17,4,,6.0,3.0,,9.0,,1.0,6.0,1.0,5.0,8.0,3.0,5.0,2.0,1.0,,6.0,8.0,3.0,4.0,1.0,,,1.0,1.0,,,4.0,1.0,5.0,4.0,,4.0,7.0,,3.0,3.0,2.0,,8.0,3.0,,8.0,8.0,7.0,,6.0,,,6.0,6.0,6.0,,4.0,2.0,,7.0,1.0,,3.0,,,7.0,9.0,,,,3.0,,2.0,9.0,,9.0,3.0,,,1.0,8.0,,,9.0,4.0,8.0,,,5.0,,10.0,9.0,,9.0,,9.0,9.0,10.0,1.0,,6.0,2.0,,10.0,4.0
18,18,7.0,4.0,,5.0,6.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,5.0,4.0,4.0,7.0,,,5.0,3.0,6.0,,,,2.0,5.0,,5.0,2.0,,7.0,1.0,,,,3.0,3.0,,,,,3.0,,6.0,4.0,2.0,,,3.0,3.0,,4.0,,,9.0,5.0,,9.0,2.0,4.0,1.0,9.0,8.0,9.0,6.0,6.0,3.0,,,7.0,7.0,2.0,9.0,10.0,,1.0,4.0,,5.0,8.0,,7.0,,,,,,1.0,,,7.0,6.0,,,,4.0,1.0,,3.0,10.0,3.0,3.0
19,19,8.0,,,2.0,3.0,,1.0,,,3.0,9.0,,2.0,8.0,3.0,2.0,,,1.0,,3.0,,,,5.0,2.0,9.0,6.0,5.0,5.0,,,,,4.0,4.0,,,7.0,3.0,7.0,7.0,4.0,3.0,,5.0,7.0,,9.0,6.0,5.0,4.0,1.0,5.0,4.0,9.0,,3.0,4.0,6.0,,2.0,,,,,7.0,1.0,,7.0,2.0,,1.0,6.0,8.0,8.0,3.0,7.0,8.0,,,,9.0,5.0,,3.0,,9.0,,2.0,1.0,1.0,,,8.0,8.0,5.0,9.0,4.0,3.0,10.0,
20,3,20.0,,5.0,,4.0,2.0,4.0,5.0,,,,,9.0,1.0,2.0,,,6.0,,,,1.0,,2.0,4.0,,4.0,3.0,,,6.0,3.0,2.0,2.0,2.0,4.0,,7.0,,,,7.0,,8.0,,5.0,1.0,7.0,7.0,7.0,4.0,,,9.0,8.0,7.0,6.0,,7.0,8.0,,8.0,,,,7.0,10.0,,,6.0,6.0,,8.0,9.0,1.0,6.0,9.0,4.0,8.0,,,,4.0,3.0,8.0,10.0,6.0,7.0,5.0,,,7.0,8.0,4.0,2.0,,9.0,8.0,10.0,6.0,,3.0
21,21,7.0,21.0,,2.0,3.0,,,4.0,,8.0,2.0,,4.0,,,8.0,,,4.0,,,4.0,,8.0,2.0,9.0,2.0,3.0,4.0,,,5.0,,6.0,2.0,,,2.0,4.0,8.0,3.0,6.0,2.0,7.0,,,9.0,9.0,,5.0,,,2.0,,3.0,10.0,4.0,3.0,5.0,9.0,3.0,,8.0,8.0,,3.0,,8.0,,,,8.0,,,6.0,8.0,1.0,1.0,,,10.0,10.0,8.0,,,,,1.0,,,7.0,,,3.0,,5.0,8.0,2.0,10.0,3.0,,
22,22,8.0,22.0,,,4.0,,1.0,2.0,5.0,6.0,6.0,,1.0,7.0,3.0,6.0,,8.0,,,,,,,7.0,1.0,7.0,1.0,1.0,2.0,,,,4.0,2.0,5.0,,,6.0,7.0,,7.0,2.0,,4.0,,4.0,,3.0,,,,9.0,,,3.0,6.0,,6.0,3.0,6.0,5.0,10.0,8.0,9.0,2.0,2.0,5.0,5.0,,,7.0,,4.0,,,,,,9.0,5.0,1.0,,6.0,8.0,,,,8.0,6.0,,2.0,7.0,9.0,6.0,,,9.0,6.0,8.0,,9.0
23,23,,23.0,1.0,3.0,2.0,,1.0,1.0,5.0,2.0,9.0,,6.0,1.0,6.0,,6.0,4.0,1.0,,,2.0,4.0,,5.0,,1.0,,,1.0,,,5.0,6.0,2.0,,7.0,2.0,8.0,,7.0,8.0,3.0,9.0,3.0,,,,8.0,6.0,5.0,9.0,7.0,3.0,8.0,6.0,,6.0,8.0,,,2.0,4.0,9.0,,2.0,,,2.0,8.0,8.0,,9.0,,4.0,9.0,5.0,8.0,5.0,3.0,,,,,,2.0,,,9.0,9.0,8.0,6.0,1.0,,9.0,,2.0,6.0,,,2.0,10.0
24,8,24.0,,8.0,,2.0,,3.0,2.0,7.0,,,3.0,1.0,,7.0,,6.0,3.0,3.0,,6.0,8.0,,1.0,4.0,3.0,5.0,6.0,,6.0,6.0,7.0,,,7.0,1.0,2.0,,,3.0,2.0,6.0,3.0,3.0,9.0,,,9.0,6.0,,7.0,6.0,,,,,8.0,8.0,8.0,9.0,7.0,8.0,5.0,,5.0,,,6.0,8.0,,6.0,3.0,,4.0,7.0,9.0,8.0,8.0,8.0,7.0,2.0,4.0,5.0,,,4.0,6.0,,1.0,10.0,10.0,,9.0,9.0,,7.0,4.0,10.0,6.0,10.0,,
25,3,8.0,4.0,,3.0,3.0,,1.0,1.0,1.0,,1.0,3.0,,,,8.0,8.0,,6.0,1.0,6.0,2.0,1.0,1.0,1.0,6.0,7.0,2.0,,9.0,5.0,9.0,,7.0,,,5.0,,,6.0,7.0,8.0,,7.0,,,,3.0,9.0,,4.0,,,,5.0,,5.0,3.0,,5.0,7.0,3.0,1.0,,,,9.0,6.0,,7.0,8.0,,9.0,,,,4.0,8.0,,,,10.0,,,,,9.0,,,,,,3.0,8.0,,4.0,,,5.0,3.0,10.0,
26,1,,7.0,,2.0,,,4.0,,,,1.0,6.0,,,1.0,,6.0,,,3.0,6.0,,1.0,,1.0,,2.0,,3.0,2.0,7.0,2.0,,7.0,,,3.0,5.0,,3.0,,7.0,9.0,7.0,,,7.0,,,4.0,,7.0,,,1.0,4.0,2.0,,10.0,8.0,5.0,,5.0,,9.0,,,,6.0,3.0,9.0,,,10.0,9.0,9.0,5.0,,,4.0,8.0,6.0,9.0,,8.0,,,,,8.0,6.0,,6.0,,,8.0,10.0,,6.0,3.0,6.0,8.0
27,27,27.0,27.0,,1.0,2.0,2.0,1.0,,,,,,,1.0,,5.0,,,3.0,4.0,,,,,5.0,2.0,,3.0,,,,2.0,8.0,,1.0,7.0,,,,,,,7.0,,8.0,,8.0,3.0,7.0,4.0,,6.0,3.0,9.0,,8.0,,3.0,2.0,3.0,,10.0,,9.0,4.0,1.0,10.0,,,3.0,4.0,7.0,7.0,,7.0,,,7.0,2.0,,6.0,,2.0,,,2.0,2.0,,10.0,7.0,9.0,4.0,10.0,,10.0,9.0,1.0,3.0,,1.0,5.0,8.0
28,7,4.0,,1.0,1.0,,8.0,3.0,,,,3.0,,,4.0,,3.0,,9.0,4.0,,6.0,3.0,,1.0,1.0,6.0,,,,,1.0,,,3.0,,3.0,4.0,,4.0,5.0,,6.0,,1.0,,,8.0,,6.0,,3.0,4.0,4.0,,8.0,,6.0,8.0,,,7.0,7.0,6.0,5.0,,2.0,,1.0,7.0,,10.0,7.0,,3.0,,,8.0,9.0,3.0,,1.0,9.0,1.0,6.0,1.0,1.0,,1.0,8.0,1.0,9.0,,,2.0,,6.0,10.0,9.0,5.0,10.0,3.0,
29,7,,4.0,,8.0,7.0,,1.0,,,,1.0,4.0,,7.0,1.0,1.0,3.0,8.0,2.0,8.0,4.0,,,1.0,3.0,,5.0,8.0,7.0,,2.0,,,4.0,,1.0,,2.0,,6.0,,7.0,8.0,,3.0,2.0,9.0,9.0,,,8.0,9.0,6.0,,,7.0,6.0,7.0,,,4.0,6.0,,9.0,,,10.0,,,8.0,,7.0,8.0,9.0,,7.0,,,,7.0,5.0,8.0,,,8.0,,10.0,,,,2.0,10.0,6.0,,,9.0,,,4.0,8.0,2.0,10.0
30,30,7.0,3.0,2.0,,8.0,9.0,3.0,9.0,2.0,5.0,6.0,3.0,3.0,2.0,6.0,,3.0,3.0,4.0,2.0,,2.0,,2.0,,9.0,9.0,3.0,9.0,,3.0,,3.0,3.0,1.0,3.0,,,2.0,,,2.0,2.0,,7.0,,,9.0,,4.0,,5.0,9.0,,,8.0,,,2.0,3.0,,,10.0,8.0,,,8.0,,,9.0,9.0,3.0,,,9.0,10.0,10.0,6.0,,9.0,1.0,,9.0,2.0,,9.0,,9.0,,3.0,2.0,,8.0,9.0,2.0,3.0,,,10.0,,10.0,10.0
31,2,31.0,8.0,2.0,3.0,1.0,,4.0,,,3.0,,2.0,,1.0,5.0,,,,4.0,,2.0,,,1.0,,,3.0,2.0,4.0,2.0,,6.0,,,7.0,4.0,6.0,5.0,5.0,,6.0,,1.0,7.0,3.0,6.0,7.0,,7.0,,,4.0,2.0,,7.0,7.0,7.0,10.0,,,10.0,,,4.0,3.0,6.0,3.0,5.0,2.0,,,2.0,8.0,,9.0,7.0,5.0,,10.0,,8.0,3.0,7.0,,9.0,,2.0,,9.0,,10.0,7.0,,9.0,,4.0,,8.0,10.0,,3.0,
32,2,,32.0,2.0,,,,,7.0,6.0,6.0,2.0,,,,,,9.0,,7.0,5.0,1.0,5.0,3.0,,,2.0,,,1.0,1.0,9.0,8.0,,,3.0,9.0,,,5.0,7.0,,,,8.0,,,3.0,3.0,,7.0,,5.0,2.0,,,,1.0,4.0,,2.0,4.0,9.0,8.0,,7.0,8.0,4.0,6.0,10.0,,,9.0,,,,,6.0,,2.0,6.0,4.0,9.0,5.0,9.0,9.0,8.0,3.0,1.0,3.0,,,,6.0,5.0,,,,6.0,,10.0,,
33,33,,,2.0,1.0,9.0,,4.0,4.0,8.0,9.0,,,,1.0,9.0,4.0,,,3.0,,5.0,9.0,7.0,,7.0,1.0,,7.0,,2.0,4.0,6.0,,7.0,,,4.0,2.0,4.0,2.0,7.0,9.0,,8.0,9.0,6.0,,,3.0,8.0,,,3.0,3.0,10.0,,7.0,,,,,,,,1.0,,9.0,,6.0,,,7.0,,2.0,2.0,10.0,,3.0,1.0,,,,,8.0,7.0,7.0,9.0,,,,,9.0,,4.0,,,9.0,,,10.0,10.0,10.0
34,4,5.0,4.0,2.0,2.0,,1.0,1.0,,7.0,1.0,,1.0,1.0,8.0,,6.0,7.0,7.0,2.0,,3.0,4.0,5.0,1.0,5.0,9.0,,,5.0,8.0,5.0,7.0,,6.0,,,3.0,,,,5.0,7.0,,4.0,9.0,8.0,8.0,,8.0,,9.0,2.0,8.0,,6.0,,,,8.0,3.0,3.0,,,,5.0,8.0,,9.0,,1.0,,7.0,,,,1.0,6.0,9.0,7.0,,7.0,5.0,,,4.0,,,8.0,,6.0,,9.0,,,,,,,,10.0,1.0,7.0
35,35,,5.0,7.0,1.0,1.0,2.0,6.0,3.0,4.0,7.0,2.0,6.0,1.0,1.0,2.0,8.0,,4.0,,,,3.0,6.0,6.0,8.0,,5.0,,7.0,2.0,3.0,,,2.0,2.0,9.0,3.0,,,7.0,,9.0,9.0,7.0,,6.0,,,6.0,4.0,,2.0,5.0,2.0,9.0,3.0,8.0,7.0,,,10.0,,7.0,,,3.0,,9.0,7.0,8.0,7.0,3.0,,,,1.0,,2.0,,,,3.0,8.0,9.0,10.0,,2.0,8.0,,,,,9.0,2.0,,3.0,10.0,,6.0,10.0,1.0,7.0
36,36,3.0,36.0,,2.0,,,3.0,,,,2.0,,,,,8.0,,2.0,,,2.0,7.0,1.0,5.0,3.0,5.0,7.0,7.0,,1.0,6.0,9.0,8.0,3.0,4.0,,2.0,,,6.0,,1.0,,,9.0,4.0,7.0,,5.0,3.0,4.0,7.0,6.0,9.0,1.0,9.0,,,5.0,6.0,7.0,9.0,,6.0,2.0,9.0,,,4.0,,,,5.0,2.0,,8.0,5.0,,7.0,8.0,,8.0,8.0,5.0,9.0,8.0,7.0,5.0,9.0,9.0,,,4.0,1.0,9.0,9.0,8.0,5.0,7.0,4.0,6.0,10.0
37,37,37.0,4.0,,7.0,3.0,8.0,1.0,,,,,5.0,3.0,6.0,,1.0,4.0,3.0,,3.0,4.0,,9.0,,4.0,7.0,5.0,,,,,6.0,7.0,9.0,7.0,6.0,7.0,7.0,,,1.0,5.0,6.0,,,,7.0,4.0,6.0,,6.0,8.0,,4.0,,5.0,6.0,8.0,,4.0,3.0,,,3.0,,7.0,,,10.0,,,8.0,,8.0,,7.0,,7.0,,8.0,10.0,,,8.0,,9.0,,,,,10.0,8.0,4.0,10.0,,,,,10.0,,,
38,7,38.0,38.0,6.0,,4.0,3.0,,9.0,3.0,,6.0,,3.0,5.0,,7.0,6.0,1.0,8.0,,6.0,3.0,,8.0,,9.0,5.0,8.0,3.0,,6.0,,,,5.0,8.0,6.0,3.0,9.0,,5.0,,8.0,,6.0,,1.0,,,,,8.0,6.0,4.0,,7.0,1.0,2.0,,10.0,1.0,8.0,10.0,,2.0,,,9.0,,,6.0,9.0,,9.0,1.0,,8.0,8.0,,7.0,8.0,3.0,,9.0,9.0,8.0,9.0,9.0,6.0,9.0,9.0,,,,,4.0,,10.0,9.0,9.0,,
39,7,39.0,7.0,1.0,3.0,,,,9.0,4.0,8.0,2.0,6.0,1.0,,3.0,4.0,,8.0,,4.0,8.0,,4.0,1.0,,4.0,7.0,5.0,1.0,,,,1.0,,,,3.0,5.0,4.0,1.0,4.0,6.0,,8.0,,7.0,9.0,,8.0,8.0,1.0,,,,,7.0,,8.0,6.0,,7.0,9.0,,,3.0,9.0,8.0,8.0,9.0,4.0,,2.0,2.0,10.0,8.0,,9.0,,1.0,7.0,9.0,9.0,,,2.0,10.0,,9.0,,9.0,6.0,,10.0,,10.0,4.0,1.0,,10.0,,,
40,40,7.0,,8.0,,3.0,2.0,,6.0,5.0,8.0,,4.0,5.0,2.0,,6.0,,8.0,,5.0,,2.0,,4.0,5.0,,5.0,,5.0,,1.0,7.0,6.0,1.0,7.0,8.0,4.0,6.0,6.0,6.0,3.0,2.0,4.0,3.0,,5.0,5.0,,,6.0,2.0,,,,7.0,,,4.0,,2.0,,,8.0,10.0,,5.0,,,,7.0,5.0,,8.0,10.0,1.0,,9.0,,5.0,8.0,,5.0,8.0,,,,,,1.0,,9.0,,6.0,3.0,9.0,4.0,5.0,9.0,8.0,3.0,9.0,5.0
41,41,,3.0,6.0,,8.0,,1.0,5.0,1.0,1.0,5.0,,6.0,,4.0,,1.0,,5.0,2.0,,,,8.0,7.0,,,6.0,,5.0,1.0,5.0,5.0,,6.0,,3.0,,6.0,,,,3.0,6.0,9.0,6.0,,3.0,8.0,8.0,5.0,,,4.0,,9.0,,,,,6.0,9.0,7.0,3.0,8.0,8.0,9.0,,3.0,,9.0,7.0,10.0,8.0,7.0,9.0,,5.0,8.0,8.0,,1.0,3.0,5.0,,7.0,,,1.0,9.0,,1.0,9.0,,10.0,,4.0,10.0,10.0,,10.0,3.0
42,5,4.0,7.0,6.0,,1.0,2.0,,,3.0,,,,3.0,,,5.0,9.0,2.0,,1.0,,,,,,,4.0,,1.0,7.0,,,,3.0,,,4.0,,,,,8.0,,,2.0,5.0,,,3.0,,,,8.0,,,,4.0,8.0,,2.0,6.0,,,,9.0,8.0,,2.0,9.0,9.0,6.0,4.0,,3.0,5.0,6.0,9.0,,1.0,,,1.0,8.0,1.0,,,4.0,,9.0,8.0,9.0,6.0,,9.0,2.0,9.0,,4.0,3.0,,6.0,9.0
43,43,43.0,9.0,,,,,5.0,,,,1.0,6.0,3.0,,,,,5.0,7.0,,5.0,4.0,2.0,9.0,2.0,5.0,,1.0,2.0,9.0,3.0,,,4.0,5.0,,,4.0,6.0,,9.0,3.0,,8.0,,7.0,9.0,,2.0,,,6.0,2.0,,4.0,7.0,,9.0,8.0,,8.0,6.0,,,5.0,,,10.0,7.0,,4.0,,,,4.0,,,9.0,,5.0,,8.0,1.0,,,,,7.0,,10.0,,3.0,,3.0,,4.0,,,10.0,5.0,10.0,10.0
44,1,4.0,1.0,,5.0,3.0,8.0,1.0,9.0,5.0,1.0,,6.0,8.0,9.0,6.0,,1.0,,,5.0,5.0,,1.0,,3.0,,3.0,8.0,,,1.0,2.0,4.0,1.0,7.0,,5.0,,,,,,9.0,5.0,4.0,7.0,6.0,8.0,,,7.0,3.0,3.0,3.0,4.0,8.0,,1.0,7.0,,,,,,8.0,1.0,6.0,7.0,,4.0,10.0,,8.0,5.0,,8.0,,8.0,9.0,6.0,,,7.0,,,9.0,3.0,,6.0,6.0,2.0,3.0,3.0,,,10.0,5.0,,9.0,7.0,,
45,45,4.0,,5.0,,3.0,,,,6.0,4.0,4.0,,,1.0,9.0,1.0,4.0,,,4.0,7.0,1.0,,,6.0,2.0,,,5.0,4.0,6.0,,,3.0,4.0,4.0,4.0,1.0,3.0,6.0,8.0,,4.0,8.0,3.0,8.0,,,7.0,,3.0,1.0,9.0,,4.0,1.0,7.0,,5.0,,,,4.0,5.0,3.0,9.0,9.0,7.0,,,8.0,3.0,,,4.0,,,2.0,3.0,,3.0,10.0,10.0,,,1.0,9.0,1.0,,9.0,,8.0,1.0,,10.0,5.0,10.0,,,10.0,7.0,
